ROP,Depth,WOB,SPP,RPM,MW,Temperature,Q,Bit diameter,ECD,Formation pressure gradient,Porosity,FV,Solid content,FL
2,852,55.4,5.4,35,1.09,30,1.908,311.1,1.12,1.02,1.24,52,0.272727273,3.972727273
1.83,853,54.9,4.9,35,1.1,30,1.904,311.1,1.12,1.02,1.24,52,0.270454545,3.970454545
2.19,854,54.2,5.4,35,1.1,30,1.909,311.1,1.12,1.02,1.23,52,0.268181818,3.968181818
2.46,855,54.7,4.9,35,1.1,31,1.909,311.1,1.12,1.02,1.23,52,0.265909091,3.965909091
1.31,856,61.2,5.4,35,1.1,31,1.908,311.1,1.12,1.02,1.23,52,0.263636364,3.963636364
2.76,857,52.3,5.4,35,1.1,31,1.905,311.1,1.12,1.02,1.23,52,0.261363636,3.961363636
4.16,858,55.1,5.4,35,1.1,31,1.91,311.1,1.12,1.02,1.23,52,0.259090909,3.959090909
2.86,859,53.2,5.4,35,1.1,31,1.909,311.1,1.12,1.02,1.23,52,0.256818182,3.956818182
2.12,860,52.3,4.9,35,1.1,31,1.909,311.1,1.12,1.02,1.23,52,0.254545455,3.954545455
1.94,861,52,5.4,35,1.1,31,1.908,311.1,1.12,1.02,1.23,52,0.252272727,3.952272727
2.6,862,55.8,5.4,35,1.1,31,1.909,311.1,1.12,1.02,1.23,52,0.25,3.95
2.52,863,71.3,5.4,35,1.1,31,1.91,311.1,1.12,1.02,1.23,52,0.247727273,3.947727273
1.67,864,54.5,4.9,35,1.1,31,1.909,311.1,1.12,1.02,1.23,52,0.245454545,3.945454545
2.11,865,56.2,4.9,35,1.1,31,1.911,311.1,1.12,1.02,1.22,52,0.243181818,3.943181818
2.13,866,52.5,4.9,35,1.1,31,1.913,311.1,1.12,1.02,1.22,52,0.240909091,3.940909091
2.2,867,77,5.4,35,1.1,30,1.912,311.1,1.12,1.02,1.22,52,0.238636364,3.938636364
2.29,868,58.8,4.9,35,1.1,30,1.912,311.1,1.12,1.02,1.22,52,0.236363636,3.936363636
2.9,869,52.4,5.4,35,1.1,30,1.912,311.1,1.12,1.02,1.22,52,0.234090909,3.934090909
1.58,870,52.6,5.4,35,1.1,30,1.914,311.1,1.12,1.02,1.22,52,0.231818182,3.931818182
1.78,871,54.2,5.4,35,1.1,31,1.915,311.1,1.12,1.02,1.22,52,0.229545455,3.929545455
2.54,872,97.9,5.4,35,1.1,30,1.918,311.1,1.12,1.02,1.22,52,0.227272727,3.927272727
1.71,873,53.8,4.9,35,1.1,31,1.913,311.1,1.12,1.02,1.22,52,0.225,3.925
2.27,874,56.7,5.4,35,1.1,31,1.916,311.1,1.12,1.02,1.22,52,0.222727273,3.922727273
1.74,875,58.1,5.4,35,1.1,31,1.919,311.1,1.12,1.02,1.22,52,0.220454545,3.920454545
1.82,876,53.1,5.4,35,1.11,31,1.918,311.1,1.12,1.02,1.22,52,0.218181818,3.918181818
2.49,877,54.6,4.9,35,1.1,31,1.914,311.1,1.12,1.02,1.22,52,0.215909091,3.915909091
1.76,878,76.2,4.9,35,1.1,31,1.916,311.1,1.12,1.02,1.22,52,0.213636364,3.913636364
2.42,879,91.8,5.4,35,1.11,31,1.916,311.1,1.12,1.02,1.22,52,0.211363636,3.911363636
1.85,880,72.6,5.4,35,1.11,31,1.911,311.1,1.12,1.02,1.22,52,0.209090909,3.909090909
1.83,881,31.2,5.4,35,1.1,30,1.906,311.1,1.12,1.02,1.22,52,0.206818182,3.906818182
1.83,882,43.4,4.9,35,1.1,30,1.916,311.1,1.12,1.02,1.22,52,0.204545455,3.904545455
1.86,883,31.3,5.4,35,1.11,30,1.918,311.1,1.12,1.02,1.22,52,0.202272727,3.902272727
2.24,884,28.1,5.4,35,1.14,30,1.911,311.1,1.14,1.02,1.35,52,0.2,3.9
1.86,885,31.6,5.4,35,1.13,30,1.913,311.1,1.15,1.02,1.42,52.02777778,0.202777778,3.894444444
2.03,886,34.5,4.9,35,1.13,30,1.914,311.1,1.15,1.02,1.41,52.05555556,0.205555556,3.888888889
2,887,27.7,5.4,35,1.13,30,1.913,311.1,1.14,1.02,1.34,52.08333333,0.208333333,3.883333333
1.45,888,53.4,5.4,35,1.12,30,1.911,311.1,1.13,1.02,1.28,52.11111111,0.211111111,3.877777778
1.89,889,34.2,4.9,35,1.13,30,1.907,311.1,1.14,1.02,1.34,52.13888889,0.213888889,3.872222222
3.2,890,49.6,5.4,35,1.12,30,1.907,311.1,1.12,1.02,1.21,52.16666667,0.216666667,3.866666667
2.69,891,31.2,4.9,35,1.14,30,1.907,311.1,1.15,1.02,1.41,52.19444444,0.219444444,3.861111111
1.38,892,34.4,4.9,35,1.13,31,1.908,311.1,1.15,1.02,1.41,52.22222222,0.222222222,3.855555556
1.18,893,31.5,5.4,35,1.13,31,1.906,311.1,1.16,1.02,1.48,52.25,0.225,3.85
1.64,894,33.2,5.4,35,1.13,31,1.907,311.1,1.16,1.02,1.48,52.27777778,0.227777778,3.844444444
1.44,895,36.5,4.9,35,1.13,31,1.908,311.1,1.18,1.02,1.63,52.30555556,0.230555556,3.838888889
1.54,896,31.4,5.4,35,1.13,31,1.905,311.1,1.19,1.02,1.7,52.33333333,0.233333333,3.833333333
2.72,897,39.6,4.9,35,1.13,34,1.906,311.1,1.2,1.02,1.77,52.36111111,0.236111111,3.827777778
3,898,32.5,5.4,35,1.13,34,1.904,311.1,1.15,1.02,1.4,52.38888889,0.238888889,3.822222222
3.08,899,36.1,5.4,35,1.13,34,1.909,311.1,1.14,1.02,1.33,52.41666667,0.241666667,3.816666667
6.03,900,29.4,4.9,35,1.13,34,1.91,311.1,1.14,1.02,1.33,52.44444444,0.244444444,3.811111111
2.61,901,32,4.9,35,1.13,33,1.877,311.1,1.14,1.02,1.33,52.47222222,0.247222222,3.805555556
1.87,902,34.6,4.9,35,1.12,33,1.886,311.1,1.14,1.02,1.33,52.5,0.25,3.8
2.14,903,33.5,5.4,35,1.13,33,1.89,311.1,1.1,1.02,1.09,52.52777778,0.252777778,3.794444444
1.63,904,33.7,5.4,35,1.12,34,1.888,311.1,1.1,1.02,1.09,52.55555556,0.255555556,3.788888889
2.13,905,32.3,4.9,35,1.12,34,1.886,311.1,1.13,1.02,1.27,52.58333333,0.258333333,3.783333333
1.77,906,36.8,5.4,35,1.12,34,1.885,311.1,1.13,1.02,1.27,52.61111111,0.261111111,3.777777778
3.46,907,36.2,5.4,35,1.12,34,1.884,311.1,1.13,1.02,1.27,52.63888889,0.263888889,3.772222222
2.03,908,30.1,4.9,35,1.12,34,1.883,311.1,1.13,1.02,1.26,52.66666667,0.266666667,3.766666667
1.82,909,30.8,5.4,35,1.12,34,1.882,311.1,1.12,1.02,1.2,52.69444444,0.269444444,3.761111111
1.95,910,57.9,5.4,35,1.12,33,1.884,311.1,1.13,1.02,1.26,52.72222222,0.272222222,3.755555556
3.18,911,31.7,5.4,35,1.12,33,1.884,311.1,1.13,1.02,1.26,52.75,0.275,3.75
2.84,912,32.1,5.4,35,1.12,33,1.886,311.1,1.13,1.02,1.26,52.77777778,0.277777778,3.744444444
3.27,913,31.9,5.4,35,1.12,33,1.882,311.1,1.13,1.02,1.26,52.80555556,0.280555556,3.738888889
2.07,914,28.6,5.4,35,1.12,33,1.886,311.1,1.13,1.02,1.26,52.83333333,0.283333333,3.733333333
1.96,915,33.8,5.4,35,1.12,33,1.884,311.1,1.13,1.02,1.26,52.86111111,0.286111111,3.727777778
1.72,916,29.6,5.4,35,1.13,33,1.888,311.1,1.13,1.02,1.26,52.88888889,0.288888889,3.722222222
1.79,917,44.7,5.4,35,1.12,33,1.886,311.1,1.13,1.02,1.26,52.91666667,0.291666667,3.716666667
2.99,918,28.1,5.4,35,1.12,33,1.884,311.1,1.13,1.02,1.26,52.94444444,0.294444444,3.711111111
2.07,919,40.3,4.9,35,1.13,33,1.886,311.1,1.12,1.02,1.19,52.97222222,0.297222222,3.705555556
1.84,920,37.6,5.4,35,1.13,33,1.885,311.1,1.12,1.02,1.19,53,0.3,3.7
1.95,921,30,5.4,35,1.13,33,1.882,311.1,1.12,1.02,1.19,52.925,0.3,3.7075
1.94,922,33.2,5.4,35,1.13,33,1.881,311.1,1.13,1.02,1.26,52.85,0.3,3.715
1.9,923,31.4,4.9,35,1.12,33,1.887,311.1,1.13,1.02,1.26,52.775,0.3,3.7225
2.55,924,34.6,5.4,35,1.13,33,1.885,311.1,1.13,1.02,1.26,52.7,0.3,3.73
2.64,925,34.9,5.4,35,1.12,33,1.888,311.1,1.13,1.02,1.26,52.625,0.3,3.7375
1.16,926,35.2,5.4,35,1.12,33,1.888,311.1,1.13,1.02,1.26,52.55,0.3,3.745
1.2,927,35.2,4.9,35,1.13,32,1.887,311.1,1.15,1.02,1.39,52.475,0.3,3.7525
1.42,928,29.3,5.4,35,1.13,32,1.88,311.1,1.15,1.02,1.39,52.4,0.3,3.76
1.29,929,28.2,4.9,35,1.13,32,1.878,311.1,1.14,1.02,1.31,52.325,0.3,3.7675
1.16,930,36.3,5.4,35,1.13,33,1.88,311.1,1.14,1.02,1.31,52.25,0.3,3.775
1.39,931,35.5,5.4,35,1.13,33,1.875,311.1,1.14,1.02,1.31,52.175,0.3,3.7825
1.7,932,34.6,5.4,35,1.13,33,1.876,311.1,1.13,1.02,1.25,52.1,0.3,3.79
1.69,933,34.3,4.9,35,1.13,33,1.874,311.1,1.13,1.02,1.25,52.025,0.3,3.7975
1.87,934,33.6,5.4,35,1.14,33,1.874,311.1,1.14,1.02,1.31,51.95,0.3,3.805
1.87,935,31.2,5.4,35,1.13,33,1.877,311.1,1.13,1.02,1.25,51.875,0.3,3.8125
1.85,936,35.6,5.4,35,1.14,33,1.875,311.1,1.14,1.02,1.31,51.8,0.3,3.82
1.22,937,32.8,5.4,35,1.13,34,1.878,311.1,1.14,1.02,1.31,51.725,0.3,3.8275
1.67,938,33.8,5.4,35,1.13,34,1.874,311.1,1.14,1.02,1.31,51.65,0.3,3.835
2.18,939,35.1,5.4,35,1.13,34,1.877,311.1,1.14,1.02,1.31,51.575,0.3,3.8425
2.3,940,33.3,5.4,35,1.14,34,1.879,311.1,1.15,1.02,1.38,51.5,0.3,3.85
1.43,941,33.3,4.9,35,1.13,34,1.877,311.1,1.15,1.02,1.38,51.425,0.3,3.8575
2.51,942,32.9,4.9,35,1.14,34,1.88,311.1,1.15,1.02,1.38,51.35,0.3,3.865
2.54,943,32.3,5.4,35,1.14,34,1.874,311.1,1.15,1.02,1.38,51.275,0.3,3.8725
4.55,944,33.1,5.4,35,1.13,34,1.88,311.1,1.15,1.02,1.38,51.2,0.3,3.88
3.1,945,32.8,5.4,35,1.14,34,1.881,311.1,1.15,1.02,1.38,51.125,0.3,3.8875
2.87,946,36.3,5.4,35,1.14,34,1.88,311.1,1.14,1.02,1.31,51.05,0.3,3.895
1.89,947,30.9,5.4,35,1.14,34,1.874,311.1,1.14,1.02,1.31,50.975,0.3,3.9025
1.72,948,30.5,5.4,35,1.14,34,1.882,311.1,1.15,1.02,1.38,50.9,0.3,3.91
1.47,949,31.6,5.4,35,1.14,34,1.879,311.1,1.15,1.02,1.38,50.825,0.3,3.9175
1.71,950,33.6,4.9,35,1.14,34,1.877,311.1,1.15,1.02,1.37,50.75,0.3,3.925
2.35,951,33.4,5.4,35,1.14,34,1.882,311.1,1.15,1.02,1.37,50.675,0.3,3.9325
2.2,952,32.5,5.4,35,1.14,34,1.881,311.1,1.15,1.02,1.37,50.6,0.3,3.94
2.2,953,28.6,4.9,35,1.14,34,1.882,311.1,1.15,1.02,1.37,50.525,0.3,3.9475
2.68,954,32.6,5.4,35,1.14,34,1.881,311.1,1.15,1.02,1.37,50.45,0.3,3.955
2.43,955,32.8,4.9,35,1.14,34,1.884,311.1,1.15,1.02,1.37,50.375,0.3,3.9625
2.39,956,34,4.9,35,1.14,34,1.882,311.1,1.15,1.02,1.37,50.3,0.3,3.97
3.36,957,33.5,4.9,35,1.14,33,1.897,311.1,1.15,1.02,1.37,50.225,0.3,3.9775
3.52,958,33.5,5.4,35,1.14,34,1.891,311.1,1.15,1.02,1.37,50.15,0.3,3.985
1.67,959,29.9,5.4,35,1.14,34,1.892,311.1,1.15,1.02,1.37,50.075,0.3,3.9925
1.29,960,31.5,5.4,35,1.14,33,1.889,311.1,1.15,1.02,1.37,50,0.3,4
2.67,961,30.6,5.4,35,1.14,33,1.892,311.1,1.15,1.02,1.36,50,0.3,3.995
2.89,962,31.8,5.4,35,1.14,33,1.891,311.1,1.15,1.02,1.36,50,0.3,3.99
2.7,963,31.9,4.9,35,1.14,33,1.892,311.1,1.15,1.02,1.36,50,0.3,3.985
2.5,964,32.5,4.9,35,1.14,33,1.886,311.1,1.15,1.02,1.36,50,0.3,3.98
1.96,965,30.2,5.4,35,1.14,33,1.89,311.1,1.15,1.02,1.36,50,0.3,3.975
2.61,966,30.7,4.9,35,1.14,32,1.872,311.1,1.15,1.02,1.36,50,0.3,3.97
2.44,967,30.6,5.4,35,1.14,33,1.884,311.1,1.16,1.02,1.43,50,0.3,3.965
2.39,968,31,5.4,35,1.14,33,1.885,311.1,1.16,1.02,1.43,50,0.3,3.96
2.51,969,30.3,4.9,35,1.14,33,1.886,311.1,1.15,1.02,1.36,50,0.3,3.955
4.19,970,27.9,5.4,35,1.14,33,1.883,311.1,1.15,1.02,1.36,50,0.3,3.95
2.71,971,31,5.4,35,1.14,33,1.883,311.1,1.15,1.02,1.36,50,0.3,3.945
3.1,972,30.9,4.9,35,1.13,33,1.883,311.1,1.15,1.02,1.36,50,0.3,3.94
4.45,973,31.6,4.9,35,1.14,33,1.884,311.1,1.15,1.02,1.36,50,0.3,3.935
3.85,974,31,5.4,35,1.13,33,1.88,311.1,1.15,1.02,1.36,50,0.3,3.93
3.01,975,31.1,5.4,35,1.13,33,1.877,311.1,1.15,1.02,1.36,50,0.3,3.925
4.54,976,29.2,5.4,35,1.13,33,1.877,311.1,1.15,1.02,1.36,50,0.3,3.92
6.12,977,15.4,5.4,35,1.13,33,1.875,311.1,1.15,1.02,1.36,50,0.3,3.915
20.83,978,16.8,4.9,35,1.13,34,1.883,311.1,1.14,1.02,1.29,50,0.3,3.91
2.43,979,21.3,5.4,35,1.13,33,1.879,311.1,1.15,1.02,1.36,50,0.3,3.905
2.19,980,21.9,5.4,35,1.13,33,1.88,311.1,1.15,1.02,1.36,50,0.3,3.9
4.47,981,36.8,5.4,35,1.13,33,1.882,311.1,1.15,1.02,1.36,50,0.3,3.895
12.82,982,35.5,4.9,35,1.13,33,1.882,311.1,1.15,1.02,1.35,50,0.3,3.89
4.09,983,33.6,4.9,35,1.13,33,1.88,311.1,1.15,1.02,1.35,50,0.3,3.885
6.1,984,29.5,5.4,35,1.13,33,1.877,311.1,1.15,1.02,1.35,50,0.3,3.88
6.9,985,36.7,5.4,35,1.13,33,1.876,311.1,1.15,1.02,1.35,50,0.3,3.875
6.19,986,33.9,4.9,35,1.13,33,1.877,311.1,1.15,1.02,1.35,50,0.3,3.87
8.24,987,13.8,4.9,35,1.13,33,1.876,311.1,1.15,1.02,1.35,50,0.3,3.865
5.74,988,24.4,5.4,35,1.13,33,1.875,311.1,1.14,1.02,1.28,50,0.3,3.86
4.34,989,29.5,5.4,35,1.13,33,1.879,311.1,1.15,1.02,1.35,50,0.3,3.855
3.81,990,23.6,4.9,35,1.13,33,1.879,311.1,1.14,1.02,1.28,50,0.3,3.85
2.25,991,31.2,5.4,35,1.13,33,1.88,311.1,1.14,1.02,1.28,50,0.3,3.845
2.54,992,28.2,5.4,35,1.13,33,1.882,311.1,1.15,1.02,1.35,50,0.3,3.84
2.43,993,24.2,4.9,35,1.13,33,1.879,311.1,1.15,1.02,1.34,50,0.3,3.835
3.03,994,32.2,5.4,35,1.13,33,1.881,311.1,1.15,1.02,1.34,50,0.3,3.83
4.24,995,33.2,4.9,35,1.14,33,1.882,311.1,1.15,1.02,1.34,50,0.3,3.825
2.19,996,38.6,5.4,35,1.13,33,1.881,311.1,1.15,1.02,1.34,50,0.3,3.82
2.96,997,27.9,5.4,35,1.14,33,1.875,311.1,1.15,1.02,1.34,50,0.3,3.815
3.75,998,31.6,5.4,35,1.13,33,1.881,311.1,1.15,1.02,1.34,50,0.3,3.81
3.8,999,16.9,4.9,35,1.14,33,1.882,311.1,1.15,1.02,1.34,50,0.3,3.805
2.66,1000,39.2,5.4,35,1.14,33,1.877,311.1,1.15,1.02,1.34,50,0.3,3.8
3.24,1001,44.9,4.9,35,1.14,33,1.879,311.1,1.15,1.02,1.34,50,0.3,3.795
2.53,1002,28.2,4.9,35,1.13,33,1.887,311.1,1.15,1.02,1.34,50,0.3,3.79
2.86,1003,41.4,5.4,35,1.13,33,1.89,311.1,1.15,1.02,1.33,50,0.3,3.785
6.3,1004,34.5,4.9,35,1.14,33,1.893,311.1,1.15,1.02,1.33,50,0.3,3.78
3.16,1005,40.3,5.4,35,1.13,33,1.892,311.1,1.15,1.02,1.33,50,0.3,3.775
4.12,1006,40.5,5.4,35,1.14,33,1.89,311.1,1.15,1.02,1.33,50,0.3,3.77
4.71,1007,18.6,5.4,35,1.14,33,1.883,311.1,1.15,1.02,1.33,50,0.3,3.765
14.74,1008,29.1,5.4,35,1.14,33,1.891,311.1,1.15,1.02,1.33,50,0.3,3.76
5.08,1009,26.6,5.4,35,1.13,33,1.882,311.1,1.15,1.02,1.33,50,0.3,3.755
4.88,1010,30.6,5.4,35,1.13,33,1.882,311.1,1.15,1.02,1.33,50,0.3,3.75
5.57,1011,33.8,5.4,35,1.13,33,1.882,311.1,1.15,1.02,1.33,50,0.3,3.745
9.95,1012,35.7,5.4,35,1.13,33,1.879,311.1,1.15,1.02,1.33,50,0.3,3.74
6.23,1013,39,4.9,35,1.14,33,1.879,311.1,1.15,1.02,1.33,50,0.3,3.735
2.33,1014,39.3,4.9,35,1.14,33,1.88,311.1,1.15,1.02,1.33,50,0.3,3.73
3.97,1015,42.5,5.4,35,1.14,33,1.877,311.1,1.15,1.02,1.33,50,0.3,3.725
5.42,1016,38.3,5.4,35,1.13,33,1.869,311.1,1.15,1.02,1.33,50,0.3,3.72
6.65,1017,34.4,5.4,35,1.14,33,1.875,311.1,1.15,1.02,1.33,50,0.3,3.715
9.35,1018,31.9,4.9,35,1.13,33,1.875,311.1,1.15,1.02,1.33,50,0.3,3.71
10.53,1019,43,4.9,35,1.14,33,1.879,311.1,1.15,1.02,1.33,50,0.3,3.705
7.25,1020,26.3,5.4,35,1.14,33,1.878,311.1,1.15,1.02,1.33,50,0.3,3.7
9.19,1021,39.4,5.4,35,1.14,32,1.878,311.1,1.15,1.02,1.33,49.98,0.3,3.7
9.72,1022,26.7,5.4,35,1.14,32,1.879,311.1,1.15,1.02,1.33,49.96,0.3,3.7
10.68,1023,31.4,5.4,120,1.13,32,1.878,311.1,1.15,1.02,1.33,49.94,0.3,3.7
7.82,1024,47.2,5.4,120,1.14,32,1.888,311.1,1.15,1.02,1.32,49.92,0.3,3.7
6.76,1025,39.3,5.4,120,1.13,32,1.884,311.1,1.15,1.02,1.32,49.9,0.3,3.7
2.72,1026,40.7,5.4,120,1.14,32,1.887,311.1,1.15,1.02,1.32,49.88,0.3,3.7
3.75,1027,31.9,4.9,120,1.14,32,1.888,311.1,1.15,1.02,1.32,49.86,0.3,3.7
3.89,1028,34.1,4.9,120,1.13,32,1.881,311.1,1.15,1.02,1.32,49.84,0.3,3.7
6.4,1029,16.4,4.9,120,1.14,32,1.866,311.1,1.15,1.02,1.32,49.82,0.3,3.7
6.15,1030,31.7,5.4,120,1.14,33,1.87,311.1,1.15,1.02,1.32,49.8,0.3,3.7
11.65,1031,34.8,4.9,120,1.13,32,1.865,311.1,1.15,1.02,1.32,49.78,0.3,3.7
12.96,1032,37.1,4.9,120,1.13,33,1.864,311.1,1.15,1.02,1.32,49.76,0.3,3.7
10.97,1033,17.8,4.9,120,1.14,32,1.865,311.1,1.15,1.02,1.32,49.74,0.3,3.7
5.26,1034,49.6,5.4,120,1.13,33,1.867,311.1,1.15,1.02,1.32,49.72,0.3,3.7
3.55,1035,33.4,4.9,120,1.14,32,1.857,311.1,1.15,1.02,1.31,49.7,0.3,3.7
3.53,1036,37.5,5.4,120,1.14,33,1.866,311.1,1.15,1.02,1.31,49.68,0.3,3.7
7.17,1037,34,5.4,120,1.13,33,1.863,311.1,1.15,1.02,1.31,49.66,0.3,3.7
6.82,1038,30.4,5.4,120,1.13,33,1.869,311.1,1.15,1.02,1.31,49.64,0.3,3.7
5.85,1039,41.5,4.9,120,1.13,33,1.868,311.1,1.15,1.02,1.31,49.62,0.3,3.7
6.37,1040,41.1,4.9,120,1.13,33,1.865,311.1,1.15,1.02,1.31,49.6,0.3,3.7
3.88,1041,40.9,5.4,120,1.13,33,1.866,311.1,1.15,1.02,1.31,49.58,0.3,3.7
3.95,1042,38.7,5.4,120,1.14,33,1.861,311.1,1.15,1.02,1.31,49.56,0.3,3.7
2.33,1043,47.3,5.4,120,1.13,33,1.877,311.1,1.15,1.02,1.31,49.54,0.3,3.7
1.72,1044,52.1,5.4,120,1.13,33,1.877,311.1,1.15,1.02,1.31,49.52,0.3,3.7
1.54,1045,51.2,5.4,120,1.13,33,1.873,311.1,1.15,1.02,1.31,49.5,0.3,3.7
3.14,1046,43.2,5.4,120,1.13,33,1.877,311.1,1.15,1.02,1.31,49.48,0.3,3.7
3.22,1047,41.2,5.4,120,1.13,33,1.877,311.1,1.15,1.02,1.31,49.46,0.3,3.7
3.54,1048,36.1,5.4,120,1.13,33,1.875,311.1,1.15,1.02,1.31,49.44,0.3,3.7
5.17,1049,43.1,4.9,120,1.13,33,1.875,311.1,1.15,1.02,1.31,49.42,0.3,3.7
6.35,1050,46.3,0,120,1.14,33,1.868,311.1,1.15,1.02,1.31,49.4,0.3,3.7
6.35,1051,40.9,4.9,120,1.14,30,1.877,311.1,1.15,1.02,1.31,49.38,0.3,3.7
6.69,1052,44.9,4.9,120,1.14,30,1.906,311.1,1.15,1.02,1.31,49.36,0.3,3.7
6.14,1053,50.8,5.4,120,1.13,30,1.905,311.1,1.15,1.02,1.31,49.34,0.3,3.7
7.43,1054,54.1,5.4,120,1.14,30,1.9,311.1,1.15,1.02,1.31,49.32,0.3,3.7
7.59,1055,47.9,4.9,120,1.14,30,1.905,311.1,1.15,1.02,1.31,49.3,0.3,3.7
5.96,1056,47.4,5.4,120,1.14,30,1.906,311.1,1.15,1.02,1.3,49.28,0.3,3.7
6.91,1057,45.3,4.9,120,1.14,30,1.906,311.1,1.15,1.02,1.3,49.26,0.3,3.7
3.84,1058,54.2,5.4,120,1.13,30,1.906,311.1,1.15,1.02,1.3,49.24,0.3,3.7
4.26,1059,51,5.4,120,1.13,30,1.852,311.1,1.15,1.02,1.3,49.22,0.3,3.7
4.75,1060,31.8,5.4,120,1.14,30,1.873,311.1,1.15,1.02,1.3,49.2,0.3,3.7
4.5,1061,32.5,5.4,120,1.14,30,1.873,311.1,1.15,1.02,1.3,49.18,0.3,3.7
6.59,1062,49.6,4.9,120,1.13,30,1.875,311.1,1.15,1.02,1.3,49.16,0.3,3.7
5.18,1063,33.4,4.9,120,1.13,30,1.873,311.1,1.15,1.02,1.3,49.14,0.3,3.7
4.79,1064,37.5,4.9,120,1.13,30,1.875,311.1,1.15,1.02,1.3,49.12,0.3,3.7
5.33,1065,34,4.9,120,1.14,30,1.877,311.1,1.15,1.02,1.3,49.1,0.3,3.7
3.57,1066,30.4,4.9,120,1.14,30,1.872,311.1,1.15,1.02,1.3,49.08,0.3,3.7
3.25,1067,41.5,5.4,120,1.13,30,1.874,311.1,1.15,1.02,1.3,49.06,0.3,3.7
2.95,1068,41.1,5.4,120,1.13,30,1.876,311.1,1.15,1.02,1.3,49.04,0.3,3.7
1.67,1069,40.9,4.9,120,1.13,31,1.875,311.1,1.15,1.02,1.3,49.02,0.3,3.7
1.12,1070,38.7,5.4,120,1.14,31,1.872,311.1,1.15,1.02,1.3,49,0.3,3.7
2.27,1071,47.3,5.4,120,1.14,31,1.874,311.1,1.15,1.02,1.3,49,0.3,3.7
2.21,1072,52.1,4.9,120,1.14,31,1.872,311.1,1.15,1.02,1.3,49,0.3,3.7
3.03,1073,51.2,5.4,120,1.14,31,1.872,311.1,1.15,1.02,1.3,49,0.3,3.7
3.75,1074,43.2,4.9,120,1.14,31,1.875,311.1,1.15,1.02,1.3,49,0.3,3.7
4.23,1075,41.2,5.4,120,1.14,31,1.874,311.1,1.15,1.02,1.3,49,0.3,3.7
5.28,1076,36.1,5.4,120,1.14,31,1.875,311.1,1.15,1.02,1.3,49,0.3,3.7
3.77,1077,43.1,5.4,120,1.14,31,1.875,311.1,1.15,1.02,1.29,49,0.3,3.7
3.22,1078,46.3,5.4,120,1.14,31,1.874,311.1,1.15,1.02,1.29,49,0.3,3.7
3.01,1079,40.9,5.4,120,1.14,31,1.872,311.1,1.15,1.02,1.29,49,0.3,3.7
3.28,1080,44.9,4.9,120,1.14,31,1.873,311.1,1.15,1.02,1.29,49,0.3,3.7
5.07,1081,50.8,5.4,120,1.14,32,1.872,311.1,1.15,1.02,1.29,49,0.3,3.7
4.3,1082,89.2,4.9,120,1.14,32,1.872,311.1,1.15,1.02,1.29,49,0.3,3.7
3.43,1083,83.7,4.9,120,1.14,32,1.879,311.1,1.15,1.02,1.29,49,0.3,3.7
2.81,1084,87.1,5.4,120,1.14,32,1.881,311.1,1.15,1.02,1.29,49,0.3,3.7
2.14,1085,12.1,5.4,120,1.14,32,1.876,311.1,1.15,1.02,1.29,49,0.3,3.7
1.62,1086,15.3,5.4,120,1.14,32,1.88,311.1,1.15,1.02,1.29,49,0.3,3.7
1.82,1087,18.6,5.4,120,1.14,32,1.876,311.1,1.15,1.02,1.28,49,0.3,3.7
3.77,1088,27.7,5.4,120,1.14,32,1.875,311.1,1.15,1.02,1.28,49,0.3,3.7
3.63,1089,32.2,5.4,120,1.13,32,1.876,311.1,1.15,1.02,1.28,49,0.3,3.7
3.95,1090,32.1,5.4,120,1.14,32,1.875,311.1,1.15,1.02,1.28,49,0.3,3.7
3.72,1091,37.3,4.9,120,1.14,32,1.872,311.1,1.15,1.02,1.28,49,0.3,3.7
3.53,1092,30.8,4.9,120,1.14,32,1.876,311.1,1.15,1.02,1.28,49,0.3,3.7
3.75,1093,42.4,4.9,120,1.14,32,1.876,311.1,1.15,1.02,1.28,49,0.3,3.7
2.96,1094,51.7,5.4,120,1.14,32,1.876,311.1,1.15,1.02,1.28,49,0.3,3.7
2.57,1095,24.4,4.9,120,1.14,32,1.896,311.1,1.15,1.02,1.28,49,0.3,3.7
2.55,1096,46.3,4.9,80,1.14,32,1.895,311.1,1.15,1.02,1.28,49,0.3,3.7
2.81,1097,41.9,5.4,80,1.14,27,1.931,311.1,1.15,1.02,1.28,49.42857143,0.3,3.678571429
3.94,1098,75.3,4.9,80,1.14,27,1.931,311.1,1.15,1.02,1.28,49.85714286,0.3,3.657142857
9.26,1099,73.5,5.4,80,1.14,28,1.93,311.1,1.15,1.02,1.28,50.28571429,0.3,3.635714286
2.81,1100,77.1,5.4,80,1.14,28,1.93,311.1,1.15,1.02,1.28,50.71428571,0.3,3.614285714
2.78,1101,75.5,4.9,80,1.14,28,1.928,311.1,1.15,1.02,1.28,51.14285714,0.3,3.592857143
4.78,1102,85,5.4,80,1.14,28,1.926,311.1,1.14,1.02,1.21,51.57142857,0.3,3.571428571
2.92,1103,84.7,5.4,80,1.14,28,1.933,311.1,1.15,1.02,1.28,52,0.3,3.55
1.57,1104,83.7,5.4,80,1.14,28,1.932,311.1,1.15,1.02,1.28,52.42857143,0.3,3.528571429
1.83,1105,49,4.9,80,1.14,29,1.932,311.1,1.15,1.02,1.28,52.85714286,0.3,3.507142857
